video_title,average_completion_percent,median_completion_percent,views
NSC202_Y2_02_07,91.78636363636363,100.0,44
NSC202_Y2_02_08,84.46666666666667,100.0,48
NSC202_Y2_02_09_A,93.52380952380952,100.0,42
NSC202_Y2_02_09_B,91.74878048780488,100.0,41
NSC202_Y2_02_10,88.48947368421052,100.0,38
NSC202_Y2_02_12_A,88.11666666666666,100.0,18
NSC202_Y2_02_12_B,89.54117647058824,100.0,17
NSC203LL_Y2_01_01,77.2632768361582,100.0,177
NSC203LL_Y2_01_03,68.13688524590165,98.2,122
NSC203LL_Y2_01_04,68.76857142857142,98.4,105
NSC203LL_Y2_01_06,68.86122448979592,95.9,49
NSC203LL_Y2_01_09,61.60270270270271,76.6,37
NSC203LL_Y2_01_16,56.82941176470588,64.4,17
NSC203LL_Y2_01_17,48.295,19.3,20
NSC203_LL_Y2_01_05,67.46666666666667,98.0,60
NSC203_LL_Y2_01_07,64.47631578947369,95.1,38
NSC203_LL_Y2_01_12,55.83181818181818,68.85,22
NSC203_LL_Y2_01_13,59.415,93.6,20
NSC203_LL_Y2_01_15,60.63333333333334,90.30000000000001,18
NSC203_Y2_01_01_A,90.26388888888889,100.0,216
NSC203_Y2_01_01_B,89.71565656565657,100.0,198
NSC203_Y2_01_01_C,88.21891891891892,100.0,185
NSC203_Y2_01_03_A,86.50306122448978,100.0,196
NSC203_Y2_01_03_B,90.48983050847458,100.0,177
NSC203_Y2_01_04_A,84.30130718954248,100.0,153
NSC203_Y2_01_04_B,85.86312056737589,100.0,141
NSC203_Y2_01_05_A,84.95347222222222,100.0,144
NSC203_Y2_01_05_B,84.14015151515152,100.0,132
NSC203_Y2_01_06_A,84.45714285714286,100.0,84
NSC203_Y2_01_06_B,86.22207792207793,100.0,77
NSC203_Y2_01_07_A,85.69878048780488,100.0,82
NSC203_Y2_01_07_B,85.54666666666667,100.0,75
NSC203_Y2_01_08_A,90.64225352112676,100.0,71
NSC203_Y2_01_08_B,90.13432835820896,100.0,67
NSC203_Y2_01_10_A,87.37068965517241,100.0,58
NSC203_Y2_01_10_B,87.3,100.0,50
NSC203_Y2_01_11_A,83.5921568627451,100.0,51
NSC203_Y2_01_11_B,82.82352941176471,100.0,51
NSC203_Y2_01_12_A,68.9945945945946,100.0,37
NSC203_Y2_01_12_B,83.2896551724138,100.0,29
NSC203_Y2_01_13_A,73.80666666666666,100.0,30
NSC203_Y2_01_13_B,77.376,100.0,25
NSC203_Y2_01_14_A,76.79166666666667,100.0,36
NSC203_Y2_01_14_B,84.265625,100.0,32
NSC206LL_Y2_02_02,72.89777777777778,98.5,45
NSC206LL_Y2_02_06,54.33125,51.55,32
NSC206LL_Y2_02_07,59.89333333333333,99.2,30
NSC206LL_Y2_02_09,64.14999999999999,73.94999999999999,22
NSC206LL_Y2_02_10,67.82777777777778,97.6,18
NSC206LL_Y2_02_11,63.84285714285714,97.3,14
NSC206Y2_02_02,91.93035714285715,100.0,56
NSC206Y2_02_03,94.694,100.0,50
NSC206Y2_02_06_,96.75813953488372,100.0,43
NSC206Y2_02_06_B,93.85714285714286,100.0,42
NSC206Y2_02_07,89.82682926829268,100.0,41
NSC206Y2_02_08,95.86153846153846,100.0,39
NSC206Y2_02_09,86.34210526315789,100.0,38
NSC206Y2_02_10_A,90.21666666666667,100.0,30
NSC206Y2_02_10_B,91.11071428571428,100.0,28
NSC206Y2_02_12,93.42083333333333,100.0,24
NSC206_Y2_02_01,93.56557377049181,100.0,61
NSC206_Y2_02_04_A,95.74444444444444,100.0,45
NSC206_Y2_02_04_B,91.60227272727273,100.0,44
NSC206_Y2_02_05_A,92.91428571428571,100.0,49
NSC206_Y2_02_05_B,89.82857142857144,100.0,49
NSC206_Y2_02_11,94.85,100.0,26
NSC301LL_Y2_01_06,59.84,70.7,15
NSC301LL_Y2_01_09,63.07333333333334,93.6,15
NSC301LL_Y2_01_10,49.14166666666667,33.35,12
NSC301LL_Y2_01_12,50.27777777777778,45.0,9
NSC301LL_Y3_01_03,77.74166666666666,100.0,24
NSC301LL_Y3_01_05,65.2,96.0,15
NSC301_Y3_01_03_A,92.6391304347826,100.0,23
NSC301_Y3_01_03_B,88.44,100.0,20
NSC301_Y3_01_03_C,95.55555555555556,100.0,18
NSC301_Y3_01_06_A,89.66818181818182,100.0,22
NSC301_Y3_01_06_B,87.24285714285713,100.0,21
NSC301_Y3_01_06_C,90.28,100.0,20
NSC301_Y3_01_07_A,96.95,100.0,20
NSC301_Y3_01_07_B,100.0,100.0,18
NSC301_Y3_01_08,97.02000000000001,100.0,20
NSC301_Y3_01_10,86.95,100.0,14
NSC301_Y3_01_11,99.55,100.0,10
NSC303LL_Y3_01_03,43.96666666666666,29.2,21
NSC303LL_Y3_01_04,53.71176470588235,66.0,17
NSC303LL_Y3_01_06,47.24090909090909,34.349999999999994,22
NSC303LL_Y3_01_07,62.35625,100.0,16
NSC303LL_Y3_01_09,70.05,90.6,12
NSC303LL_Y3_01_11,34.18,12.5,10
NSC303_Y3_01_01_A,93.72068965517242,100.0,29
NSC303_Y3_01_01_B,95.57857142857142,100.0,28
NSC303_Y3_01_01_C,97.22307692307693,100.0,26
NSC303_Y3_01_02_A,87.0695652173913,100.0,23
NSC303_Y3_01_02_B,92.85909090909091,100.0,22
NSC303_Y3_01_05,79.72727272727273,100.0,22
NSC303_Y3_01_07_A,87.50434782608696,100.0,23
NSC303_Y3_01_07_B,89.95,100.0,22
NSC303_Y3_01_08_A,89.4,100.0,20
NSC303_Y3_01_08_B,88.8875,100.0,16
NSC303_Y3_01_08_C,89.46111111111111,100.0,18
NSC303_Y3_01_11_A,87.12307692307692,100.0,13
NSC303_Y3_01_11_B,90.46363636363637,100.0,11
NSC307LL_Y3_01_03,54.147368421052626,43.9,19
NSC307LL_Y3_01_04,56.74444444444444,98.5,9
NSC307LL_Y3_01_06,45.98947368421053,33.8,19
NSC307LL_Y3_01_08,62.50666666666667,72.9,15
NSC307LL_Y3_01_09,58.25384615384615,73.8,13
NSC307LL_Y3_01_11,18.087500000000002,3.95,8
NSC307Y3_01_05,83.7,100.0,24
NSC307_Y3_01_01,81.13870967741936,100.0,31
NSC307_Y3_01_04,84.2909090909091,100.0,22
NSC307_Y3_01_07,85.93333333333332,100.0,21
NSC307_Y3_01_10,86.48888888888888,94.6,9
NSC307_Y3_01_11,85.60833333333333,100.0,12
NSC309LL_Y3_01_03,50.12380952380952,37.3,21
NSC309LL_Y3_01_04,62.41538461538461,97.4,13
NSC309LL_Y3_01_07,64.98947368421052,97.8,19
NSC309LL_Y3_01_11,30.619999999999997,17.9,10
NSC309_Y3_01_05_A,81.43333333333334,100.0,18
NSC309_Y3_01_05_B,79.85882352941177,100.0,17
NSC309_Y3_01_05_C,88.85333333333332,100.0,15
NSC309_Y3_01_06,83.88333333333334,96.8,18
NSC309_Y3_01_07,76.10588235294118,100.0,17
NSC309_Y3_01_08,73.4090909090909,100.0,22
NSC309_Y3_01_10,79.43636363636364,100.0,11
NSC309_Y3_01_11,40.93333333333333,17.1,3
NSC313LL_Y2_01_04_B,68.78,94.7,10
NSC313LL_Y2_01_08,54.24,40.5,15
NSC313LL_Y3_01_01,67.83333333333333,100.0,21
NSC313LL_Y3_01_02,48.1125,46.0,16
NSC313LL_Y3_01_04_A,62.71111111111111,85.6,18
NSC313LL_Y3_01_06,51.50555555555556,44.1,18
NSC313_Y3_01_01,88.40370370370371,100.0,27
NSC313_Y3_01_02,85.41875,100.0,16
NSC313_Y3_01_04_A,95.29411764705883,100.0,17
NSC313_Y3_01_04_B,86.80555555555556,100.0,18
NSC313_Y3_01_04_C,78.59411764705882,100.0,17
NSC313_Y3_01_05,78.77368421052631,100.0,19
NSC313_Y3_01_06,80.56818181818181,100.0,22
NSC319LL_Y3_01_01,63.875,91.3,24
NSC319LL_Y3_01_02,43.61,34.349999999999994,20
NSC319LL_Y3_01_03,42.306666666666665,20.5,15
NSC319LL_Y3_01_04,44.790909090909096,17.1,11
NSC319LL_Y3_01_05,43.13157894736842,5.3,19
NSC319_Y3_01_02_A,89.21666666666665,100.0,24
NSC319_Y3_01_02_B,77.36363636363636,100.0,22
NSC319_Y3_01_03_A,83.88095238095238,100.0,21
NSC319_Y3_01_03_B,73.16842105263159,100.0,19
NSC319_Y3_01_04,70.10000000000001,100.0,19
NSC319_Y3_01_05,66.94761904761906,88.2,21
Nsc202 Y2 02 11,96.55263157894737,100.0,19
Nsc309 Y3 01 01 A,93.57777777777777,100.0,27
Nsc309 Y3 01 01 B,87.772,100.0,25
Nsc319 Y3 01 01,76.12121212121212,100.0,33
Overview of Principles of Management II (A),82.82120141342757,100.0,283
Overview of Principles of Management II (B),90.62510638297873,100.0,235
Overview of Principles of Management II (C),83.01582278481013,100.0,158
PAD 101 (2023-10-16 15_03 GMT+1),32.36666666666667,9.8,24
PAD101LL_Y1_01_01,72.3031055900621,100.0,161
PAD101LL_Y1_01_02,68.62680412371134,100.0,97
PAD101LL_Y1_01_03,64.0169014084507,97.7,71
PAD101LL_Y1_01_04,71.61734693877551,95.75,98
PAD101LL_Y1_01_05,65.0962962962963,90.4,81
PAD101LL_Y1_01_06,62.74385964912281,98.3,57
PAD101LL_Y1_01_07,68.97058823529412,97.5,51
PAD101LL_Y1_01_08,68.75,96.5,50
PAD101LL_Y1_01_09,52.40666666666667,46.8,45
PAD101LL_Y1_01_10,59.84897959183673,93.4,49
PAD101LL_Y1_01_11,54.86486486486486,86.0,37
PAD101LL_Y1_01_12,48.26222222222223,40.3,45
PAD101LL_Y1_01_13,57.47586206896552,87.3,29
PAD101LL_Y1_01_14,61.04722222222222,88.1,36
PAD101LL_Y1_01_15,39.50909090909091,21.15,22
PAD101LL_Y1_01_16,39.56111111111111,16.7,18
PAD101_Y1_01_01,83.8699530516432,100.0,213
PAD101_Y1_01_02,81.11835443037975,100.0,158
PAD101_Y1_01_03,84.97985074626865,100.0,134
PAD101_Y1_01_04,83.62377049180328,100.0,122
PAD101_Y1_01_05,79.89765625,100.0,128
PAD101_Y1_01_06,77.03100775193798,100.0,129
PAD101_Y1_01_07,80.36190476190477,100.0,105
PAD101_Y1_01_08,79.8575,100.0,80
PAD101_Y1_01_09,78.12653061224489,100.0,98
PAD101_Y1_01_10,80.95211267605634,100.0,71
PAD101_Y1_01_11,79.96923076923078,100.0,78
PAD101_Y1_01_12,75.0077922077922,100.0,77
PAD101_Y1_01_13,78.91830985915493,100.0,71
PAD101_Y1_01_14,72.54354838709678,100.0,62
PAD101_Y1_01_15,77.05081967213115,100.0,61
PAD101_Y1_01_16,76.46785714285714,100.0,56
PAD101_Y1_01_17,79.64102564102564,100.0,39
PAD103LL_Y1_01_01,73.93103448275862,100.0,116
PAD103LL_Y1_01_02,74.29146341463414,100.0,82
PAD103LL_Y1_01_03,71.97671232876712,100.0,73
PAD103LL_Y1_01_04,67.10967741935484,100.0,62
PAD103LL_Y1_01_05,77.89420289855072,100.0,69
PAD103LL_Y1_01_06,76.25999999999999,100.0,70
PAD103LL_Y1_01_07,68.56153846153846,99.05,52
PAD103LL_Y1_01_08,71.97111111111111,100.0,45
PAD103LL_Y1_01_09,66.0235294117647,97.1,51
PAD103LL_Y1_01_10,74.39512195121951,100.0,41
PAD103LL_Y1_01_11,71.88205128205128,100.0,39
PAD103LL_Y1_01_12,78.1263157894737,100.0,38
PAD103LL_Y1_01_13,63.99375,97.8,32
PAD103LL_Y1_01_14,71.12916666666668,99.3,24
PAD103LL_Y1_01_15,64.75217391304348,95.7,23
PAD103LL_Y1_01_16,67.58,100.0,30
PAD103LL_Y1_01_17,68.11304347826086,100.0,23
PAD103_Y1_01_01,86.5051094890511,100.0,137
PAD103_Y1_01_02,76.60555555555555,100.0,108
PAD103_Y1_01_03,87.73214285714286,100.0,84
PAD103_Y1_01_04,79.93789473684211,100.0,95
PAD103_Y1_01_05,76.00729166666666,100.0,96
PAD103_Y1_01_06,76.63953488372093,100.0,86
PAD103_Y1_01_07,79.86666666666667,100.0,63
PAD103_Y1_01_08,80.3840579710145,100.0,69
PAD103_Y1_01_09,71.56119402985075,100.0,67
PAD103_Y1_01_10,71.0865671641791,100.0,67
PAD103_Y1_01_11,82.29,100.0,50
PAD103_Y1_01_12,75.4695652173913,100.0,69
PAD103_Y1_01_13,63.652631578947364,100.0,57
PAD103_Y1_01_14,61.016000000000005,94.25,50
PAD103_Y1_01_15,66.61666666666666,99.35,48
PAD201LL_Y2_01_01,71.28170731707317,98.2,82
PAD201LL_Y2_01_03,62.74032258064516,88.0,62
PAD201LL_Y2_01_07,61.162222222222226,94.0,45
PAD201LL_Y2_01_08,55.134693877551015,62.3,49
PAD201LL_Y2_01_10,49.75277777777777,48.849999999999994,36
PAD201LL_Y2_01_11,45.05483870967742,17.9,31
PAD201_Y2_01_01,84.19345794392524,100.0,107
PAD201_Y2_01_02,89.53488372093024,100.0,86
PAD201_Y2_01_03,83.87763157894737,100.0,76
PAD201_Y2_01_04,85.78076923076922,100.0,78
PAD201_Y2_01_05 A,86.94133333333333,100.0,75
PAD201_Y2_01_05 B,86.45882352941176,100.0,68
PAD201_Y2_01_06_A,84.3718309859155,100.0,71
PAD201_Y2_01_06_B,87.98307692307692,100.0,65
PAD201_Y2_01_07A,87.28571428571429,100.0,70
PAD201_Y2_01_07B,90.69375,100.0,64
PAD201_Y2_01_08,83.56323529411765,100.0,68
PAD201_Y2_01_09_A,80.82121212121211,100.0,66
PAD201_Y2_01_09_B,85.10666666666665,100.0,60
PAD201_Y2_01_10_1_B,4.3,4.3,1
PAD201_Y2_01_10_A,75.575,100.0,52
PAD201_Y2_01_11,80.38125000000001,100.0,48
PAD201_Y2_01_12_A,87.33658536585367,100.0,41
PAD201_Y2_01_12_B,86.16315789473684,100.0,38
PAD202LL_Y2_02_02,84.27826086956522,100.0,23
PAD202LL_Y2_02_04,69.26842105263158,98.4,19
PAD202LL_Y2_02_05,40.166666666666664,22.8,21
PAD202LL_Y2_02_06,64.30588235294118,100.0,17
PAD202LL_Y2_02_08,58.8625,82.3,16
PAD202LL_Y2_02_11,73.92,100.0,15
PAD202_Y2_02_01,90.5,100.0,31
PAD202_Y2_02_03,90.78275862068965,100.0,29
PAD202_Y2_02_07,78.6304347826087,100.0,23
PAD202_Y2_02_09,76.68260869565218,100.0,23
PAD202_Y2_02_10,86.775,100.0,20
PAD202_Y2_02_12,81.44444444444444,100.0,18
PAD204LL_Y2_02_03,44.43333333333333,31.9,15
PAD204LL_Y2_02_04,76.13333333333334,100.0,12
PAD204LL_Y2_02_05,65.75882352941177,100.0,17
PAD204LL_Y2_02_07,5.3,5.3,1
PAD204LL_Y2_02_09,68.87142857142858,95.0,14
PAD204_Y2_02_01,72.68,100.0,25
PAD204_Y2_02_06_A,92.03888888888889,100.0,18
PAD204_Y2_02_06_B,90.19411764705882,100.0,17
PAD204_Y2_02_08,90.545,100.0,20
PAD204_Y2_02_10,87.37058823529412,100.0,17
PAD204_Y2_02_12,77.03571428571429,100.0,14
PAD205_LL_Y2_02_02,67.71176470588235,98.35,68
PAD205_LL_Y2_02_06_,58.18833333333334,95.5,60
PAD205_LL_Y2_02_08,60.08723404255319,90.0,47
PAD205_LL_Y2_02_11,58.976470588235294,95.9,51
PAD205_LL_Y2_02_13,55.98684210526316,73.5,38
PAD205_LL_Y2_02_15,50.425000000000004,51.8,28
PAD205_Y2_02_01,90.00970873786407,100.0,103
PAD205_Y2_02_02_A,89.51704545454545,100.0,88
PAD205_Y2_02_02_B,91.875,100.0,80
PAD205_Y2_02_03_A,91.79560439560439,100.0,91
PAD205_Y2_02_03_B,89.11428571428571,100.0,84
PAD205_Y2_02_04_A,88.86162790697675,100.0,86
PAD205_Y2_02_04_B,88.32098765432099,100.0,81
PAD205_Y2_02_05,83.59875,100.0,80
PAD205_Y2_02_06_A,85.66153846153847,100.0,78
PAD205_Y2_02_06_B,90.58285714285715,100.0,70
PAD205_Y2_02_07_A,84.10135135135135,100.0,74
PAD205_Y2_02_07_B,89.18730158730159,100.0,63
PAD205_Y2_02_08_A,86.1470588235294,100.0,68
PAD205_Y2_02_08_B,85.13492063492063,100.0,63
PAD205_Y2_02_09,81.1623188405797,100.0,69
PAD205_Y2_02_10,79.85636363636364,100.0,55
PAD205_Y2_02_11,85.9609756097561,100.0,41
PAD205_Y2_02_12,78.16382978723404,100.0,47
PAD206LL_Y2_02_06,65.6076923076923,87.1,13
PAD206LL_Y2_02_07,46.83076923076923,30.3,13
PAD206LL_Y2_02_11,57.92222222222222,94.1,9
PAD206_LL_Y2_02_01,50.300000000000004,42.099999999999994,12
PAD206_LL_Y2_02_02,51.871428571428574,53.599999999999994,14
PAD206_LL_Y2_02_05,59.278571428571425,72.2,14
PAD206_Y2_02_01,76.0952380952381,100.0,21
PAD206_Y2_02_03_A,79.24444444444445,100.0,18
PAD206_Y2_02_03_B,93.14,100.0,15
PAD206_Y2_02_06_A,75.93809523809524,100.0,21
PAD206_Y2_02_06_B,78.82352941176471,100.0,17
PAD206_Y2_02_07,70.5764705882353,100.0,17
PAD206_Y2_02_08,76.3875,100.0,16
PAD206_Y2_02_12,76.59166666666667,100.0,12
PAD207LL_Y2_01_03,63.454098360655735,76.4,61
PAD207LL_Y2_01_05,68.94791666666667,98.4,48
PAD207LL_Y2_01_06,55.38695652173914,84.55000000000001,46
PAD207LL_Y2_01_08,50.38695652173914,38.900000000000006,46
PAD207LL_Y2_01_09,51.91818181818182,48.25,44
PAD207LL_Y2_01_10,57.73513513513513,89.4,37
PAD207_Y2_01_01,83.07604166666667,100.0,96
PAD207_Y2_01_02,84.01686746987951,100.0,83
PAD207_Y2_01_03_A,84.60864197530864,100.0,81
PAD207_Y2_01_03_B,86.1842105263158,100.0,76
PAD207_Y2_01_04,82.26410256410257,100.0,78
PAD207_Y2_01_05,81.12658227848101,100.0,79
PAD207_Y2_01_06,79.5662162162162,100.0,74
PAD207_Y2_01_07,77.45652173913044,100.0,69
PAD207_Y2_01_08_A,87.47164179104477,100.0,67
PAD207_Y2_01_08_B,85.36909090909091,100.0,55
PAD207_Y2_01_09,81.1840579710145,100.0,69
PAD207_Y2_01_10_A,79.75254237288135,100.0,59
PAD207_Y2_01_10_B,85.36521739130436,100.0,46
PAD207_Y2_01_11,78.13877551020408,100.0,49
PAD207_Y2_01_12,68.22857142857143,100.0,49
PAD208LL_Y2_02_06,48.784615384615385,46.9,13
PAD208LL_Y2_02_08,35.16875,14.0,16
PAD208LL_Y2_02_09,44.336363636363636,23.5,11
PAD208LL_Y2_02_10,31.55454545454546,17.6,11
PAD208LL_Y2_02_11,61.01666666666667,93.85,12
PAD208_Y2_02_01,78.56315789473685,100.0,19
PAD208_Y2_02_04,78.71304347826087,100.0,23
PAD208_Y2_02_05,72.27368421052631,100.0,19
PAD208_Y2_02_06,86.18947368421053,100.0,19
PAD208_Y2_02_08_A,84.475,100.0,20
PAD208_Y2_02_08_B,75.70526315789475,100.0,19
PAD208_Y2_02_09,79.435,96.6,20
PAD212LL_Y2_02_01,59.044444444444444,94.85,18
PAD212LL_Y2_02_02,46.98125,18.15,16
PAD212LL_Y2_02_04,47.34666666666667,30.7,15
PAD212LL_Y2_02_06,46.411764705882355,12.7,17
PAD212LL_Y2_02_08,48.47692307692308,43.5,13
PAD212_Y2_02_01,81.788,100.0,25
PAD212_Y2_02_02_A,87.95,100.0,24
PAD212_Y2_02_02_B,69.73684210526316,100.0,19
PAD212_Y2_02_04,81.08636363636364,100.0,22
PAD212_Y2_02_07_A,75.54545454545455,100.0,22
PAD212_Y2_02_07_B,78.55882352941177,100.0,17
PAD212_Y2_02_07_C,81.55555555555556,100.0,18
PAD212_Y2_02_08,68.11052631578947,100.0,19
PAD214LL_Y2_02_02,57.64,81.7,15
PAD214LL_Y2_02_04,69.86875,99.1,16
PAD214LL_Y2_02_06,61.71333333333334,75.6,15
PAD214LL_Y2_02_08,46.833333333333336,42.2,15
PAD214LL_Y2_02_09,39.0,22.6,13
PAD214LL_Y2_02_10,42.32857142857143,26.849999999999998,14
PAD214_Y2_02_01,80.19375,100.0,32
PAD214_Y2_02_02_A,92.93125,100.0,16
PAD214_Y2_02_03_A,83.75200000000001,100.0,25
PAD214_Y2_02_03_B,88.185,100.0,20
PAD214_Y2_02_05_A,79.1590909090909,100.0,22
PAD214_Y2_02_05_B,89.08421052631579,100.0,19
PAD214_Y2_02_07_A,77.9125,100.0,16
PAD214_Y2_02_07_B,82.29333333333334,100.0,15
PAD214_Y2_02_09_A,86.11578947368422,100.0,19
PAD214_Y2_02_09_B,75.87777777777778,100.0,18
PAS213LL_Y2_01_01,72.11780821917809,98.7,73
PAS213LL_Y2_01_03,67.55588235294118,98.0,68
PAS213LL_Y2_01_04,63.27049180327869,83.8,61
PAS213LL_Y2_01_05,62.889830508474574,95.5,59
PAS213LL_Y2_01_08,58.16744186046511,83.5,43
PAS213_LL_Y2_01_06,61.812,92.1,50
PAS213_Y2_01_01,87.775,100.0,100
PAS213_Y2_01_02,94.3566265060241,100.0,83
PAS213_Y2_01_03,83.96136363636364,100.0,88
PAS213_Y2_01_04,84.26097560975609,100.0,82
PAS213_Y2_01_05,84.69367088607595,100.0,79
PAS213_Y2_01_06,85.57499999999999,100.0,72
PAS213_Y2_01_07,80.09692307692308,100.0,65
PAS213_Y2_01_08,80.76885245901639,100.0,61
PAS213_Y2_01_09,88.03333333333335,100.0,63
PAS213_Y2_01_10,84.71041666666666,100.0,48
PAS213_Y2_01_11,80.99512195121952,100.0,41
PAS213_Y2_01_12,81.70731707317073,100.0,41
PHA301LL_Y3_01_02,69.91052631578947,100.0,19
PHA301LL_Y3_01_03,65.31875,79.2,16
PHA301LL_Y3_01_04,63.73529411764706,100.0,17
PHA301LL_Y3_01_05,75.28888888888889,100.0,18
PHA301LL_Y3_01_07,75.31428571428572,100.0,14
PHA301LL_Y3_01_08,54.6,59.45,16
PHA301_Y3_01_02_A,88.03214285714286,100.0,28
PHA301_Y3_01_02_B,80.10434782608696,100.0,23
PHA301_Y3_01_04_A,92.55217391304348,100.0,23
PHA301_Y3_01_04_B,86.0047619047619,100.0,21
PHA301_Y3_01_04_C,86.62,100.0,20
PHA301_Y3_01_04_D,84.64,100.0,20
PHA301_Y3_01_05_A,87.78461538461539,100.0,26
PHA301_Y3_01_05_B,90.09473684210526,100.0,19
PHA301_Y3_01_05_C,99.32222222222222,100.0,18
PHA301_Y3_01_07_A,90.765,100.0,20
PHA301_Y3_01_07_B,89.10555555555555,100.0,18
PHA301_Y3_01_08_A,87.11904761904762,100.0,21
PHA301_Y3_01_08_B,80.34210526315789,100.0,19
PHA301_Y3_01_12_A,78.98695652173913,100.0,23
PHA301_Y3_01_12_B,55.339999999999996,64.75,20
PHS110LL_Y2_01_03,58.84368932038834,75.8,103
PHS110LL_Y2_01_04,65.24473684210527,100.0,76
PHS110LL_Y2_01_05,60.33924050632912,85.2,79
PHS110LL_Y2_01_06,52.06060606060606,38.150000000000006,66
PHS110LL_Y2_01_11,55.795,67.9,40
PHS110LL_Y2_01_12_,47.37567567567568,36.1,37
PHS110_Y2_01_01,92.59100529100529,100.0,189
PHS110_Y2_01_02,86.073125,100.0,160
PHS110_Y2_01_03,85.52152777777778,100.0,144
PHS110_Y2_01_04_A,90.5244094488189,100.0,127
PHS110_Y2_01_04_B,88.16101694915254,100.0,118
PHS110_Y2_01_04_C,91.64190476190475,100.0,105
PHS110_Y2_01_05,82.28512396694215,100.0,121
PHS110_Y2_01_06,83.20176991150441,100.0,113
PHS110_Y2_01_07_A,87.33809523809524,100.0,105
PHS110_Y2_01_07_B,88.49578947368421,100.0,95
PHS110_Y2_01_08_A,90.152,100.0,100
PHS110_Y2_01_08_B,84.84893617021277,100.0,94
PHS110_Y2_01_09B,86.81176470588235,100.0,85
PHS110_Y2_01_09_A,88.83932584269662,100.0,89
PHS110_Y2_01_10,81.68117647058823,100.0,85
PHS110_Y2_01_11,85.8774647887324,100.0,71
PHS110_Y2_01_12_A,88.33225806451614,100.0,62
PHS110_Y2_01_12_B,84.37931034482759,100.0,58
PHS110_Y2_01_12_C,84.31372549019608,100.0,51
PHS112LL_Y1_02_01,71.16875,98.3,112
PHS112LL_Y1_02_04,54.144444444444446,50.0,72
PHS112LL_Y1_02_07,54.58269230769231,61.0,52
PHS112LL_Y1_02_10,72.66666666666667,100.0,36
PHS112LL_Y1_02_11,61.803125,79.1,32
PHS112LL_Y1_02_12,55.188,55.1,25
PHS112_Y1_02_01,85.91461988304093,100.0,171
PHS112_Y1_02_02_A,84.28686131386861,100.0,137
PHS112_Y1_02_02_B,81.08,100.0,120
PHS112_Y1_02_03_A,79.97913043478262,100.0,115
PHS112_Y1_02_03_B,86.37849462365591,100.0,93
PHS112_Y1_02_04_A,82.92211538461538,100.0,104
PHS112_Y1_02_04_B,87.76595744680851,100.0,94
PHS112_Y1_02_05,81.18039215686274,100.0,102
PHS112_Y1_02_06,7.5,7.5,1
PHS112_Y1_02_06_A,88.70425531914894,100.0,94
PHS112_Y1_02_06_B,91.89259259259259,100.0,81
PHS112_Y1_02_07,76.08571428571429,100.0,91
PHS112_Y1_02_08,82.14831460674156,100.0,89
PHS112_Y1_02_09,75.41481481481482,100.0,81
PHS112_Y1_02_10_A,81.35593220338983,100.0,59
PHS112_Y1_02_10_B,82.42407407407407,100.0,54
PHS112_Y1_02_11,78.04807692307692,100.0,52
PHS112_Y1_02_12_A,82.7,100.0,40
PHS112_Y1_02_12_B,88.09722222222223,100.0,36
PHS203LL_Y2_01_02,51.58270676691729,49.0,133
PHS203LL_Y2_01_03,43.78928571428571,30.25,112
PHS203LL_Y2_01_04,52.4,52.6,85
PHS203LL_Y2_01_05,53.04269662921349,40.3,89
PHS203LL_Y2_01_07,57.54318181818182,68.3,88
PHS203LL_Y2_01_08,57.20987654320987,74.4,81
PHS203LL_Y2_01_09,49.90897435897436,50.95,78
PHS203LL_Y2_01_10,56.11860465116279,62.7,43
PHS203_Y2_01_03,78.09674796747967,100.0,123
PHS203_Y2_01_04,68.68527131782946,100.0,129
PHS203_Y2_01_06,74.76388888888889,100.0,108
PHS203_Y2_01_10,78.6820895522388,100.0,67
PHS205LL_Y2_01_04,40.880303030303025,17.1,66
PHS205LL_Y2_01_05,48.925862068965515,39.3,58
PHS205LL_Y2_01_06,58.52203389830509,73.7,59
PHS205LL_Y2_01_07,45.92549019607843,37.8,51
PHS205LL_Y2_01_10,52.9741935483871,48.9,31
PHS205_Y2_01_02_A,85.30291262135923,100.0,103
PHS205_Y2_01_02_B,82.38541666666667,100.0,96
PHS205_Y2_01_02_C,84.8409090909091,100.0,88
PHS205_Y2_01_03_A,78.64999999999999,100.0,88
PHS205_Y2_01_03_B,83.26266666666666,100.0,75
PHS205_Y2_01_03_C,83.86811594202898,100.0,69
PHS205_Y2_01_03_D,75.50857142857143,100.0,70
PHS205_Y2_01_06_A,88.07532467532468,100.0,77
PHS205_Y2_01_06_B,82.05466666666668,100.0,75
PHS205_Y2_01_07_A,81.82957746478873,100.0,71
PHS205_Y2_01_07_B,79.29193548387097,100.0,62
PHS205_Y2_01_07_C,77.48983050847457,100.0,59
PHS205_Y2_01_08_A,82.11746031746031,100.0,63
PHS205_Y2_01_08_B,72.80166666666668,100.0,60
PHS205_Y2_01_08_C,64.79310344827586,98.4,58
PHS205_Y2_01_09_A,81.95161290322581,100.0,62
PHS205_Y2_01_09_B,79.95263157894738,100.0,57
PHS205_Y2_01_09_C,71.04736842105262,100.0,57
PHS301LL_Y2_01_03,53.926086956521736,55.8,23
PHS301LL_Y2_01_04,58.836842105263166,70.1,19
PHS301LL_Y2_01_06,44.413333333333334,27.1,15
PHS301_Y2_01_01,93.46451612903226,100.0,31
PHS301_Y3_01_04,93.405,100.0,20
PHS301_Y3_01_06,89.57727272727273,100.0,22
